Data,Label,Hard_Word_Ratio
ভাই টাকা নাই । টাকা জমাতে হবে ,0,0.14285714285714285
"ঢাকায় সব স্টেকহাউজে স্টেকের দাম হাজারের ওপর । এটার কোন মানে হয় ? ভাবছিলাম একবার ট্রাই করবো , দাম দেইখা আর ইচ্ছা হইল না ",2,0.125
পশুর খাবার যদি মানুষ পশু খেয়ে ফেলে কি হবে । এটা হাস্যকর না লজ্জা ভেবে দেখুন,2,0.0
"সেলের দিক থেকেই কিন্তু আইফোন নাম্বার ওয়ান ! 2019 এ দেখেন সবচেয়ে বেশি সেল হয়েছে আইফোনের লো বাজেটের ফোন এস আর , শীর্ষ দশে আছে আইফোনের আরও তিনটি ফোন আর বাকি সাতটি হলো লো বাজেটের ফোন  ",1,0.16666666666666666
"সরকার এর কাছে বিনীত অনুরোধ এই পুলিশরা ইয়াবা কোথায় পেল , তাদের উপযুক্ত বিচার করা , যাতে ভবিষ্যতে আর কোন পুলিশ এরকম অপরাধ না করতে পারে ",1,0.038461538461538464
এই সব খারাপ পুলিশ কুওাদের জন্য দেশের আজ এই অবস্থা ,2,0.1
সত্যিই ভালো জিনিস কার না ভালো লাগে,0,0.0
মানালির একটা ভ্রমন গাইড দিলে ভালো হয় ঠিক এরকম ভাবে,1,0.1
মানুষের হয়রানি বন্দ কি হবে না,2,0.0
"এইটা ভ্লগ না , ভ্লগের প্রোমো , তাই এত ছোট ! ",0,0.09090909090909091
শচীনদা তো বাংলাদেশের ভাষায় কথা বলছেন না ! ব্যাপারটা কি,2,0.1
রানা মৃধার জন্য অনেক অনেক শুভ কামনা রইলো,1,0.125
"একটা জিনিস ক্লিয়ার হতে পারছি না , আমি যদি বাই রোডে ভুটান যাই , সে ক্ষেত্রে তো ট্রানজিট ভিসা , লাগবেই বাট , পোর্ট কি চ্যাংরা বান্ধা জয়গাও , দিলে , আমি আগরতলা দিয়ে কি ভাবে যাবো ",0,0.13513513513513514
ভাইয়ার একটা জিনিস খুব ভাল লাগলো সেটা হলো আপনি সব খাবারই ডান হাতে খেলেন মাশাল্লাহ,1,0.0
"না , হারাইনি । দেশের এই অবস্থায় শো আপলোড করার কথা চিন্তাতেই আসে নাই । সব ঠিক থাকলে এই শুক্রবারেই আসবে ইনশাআল্লাহ ",1,0.13636363636363635
"যদি কখনো চট্রগ্রাম শহরে যাওয়া হয় , তাহলে খুব করে চেষ্টা করবো এই হোটেলে কমপক্ষে একবারের জন্য হলেও যেন খেতে পারি ",1,0.09523809523809523
* সকালে কি পানি পাওয়া গিয়েছিলো ? *,0,0.125
এদেশে দালাল কুত্তার বাচ্চা । ভাল কিছু আসা করা যায় না । সব চোর দালালের বাচ্চা । আল্লাহ যেন দালাদের গজব দেন,2,0.045454545454545456
* সমস্ত যায়গায় বড় বড় পদে আকাডা কর্মকর্তা হায়রে বাংলাদেশ হাসিনা করলো শেষ *,2,0.07142857142857142
দালালি করো না সাংবাদিক গিরি করো,2,0.16666666666666666
"এখানে জংগী আসলো কোথায় থেকে , আবাল পোষ্ট ",2,0.125
এবার দেশে গেলে অবশ্যই ' সাজেক ' এ যাবো । ইনশাআল্লাহ,1,0.0
"আপনার অনেক নাটক আমি দেখেছি বিভিন্ন সময়ে , ভিন্ন ভিন্ন টিবি চ্যানেলে , আপনি ছিলেন আমার খুব পছন্দের একজন অভিনেতা এখনও রয়েছেন । আর আপনার এই খাবারের পোগ্রামটা এখন আরো ভাল লাগে ",1,0.09375
আমার দেশ বাংলাদেশ । আমি গরবিত,1,0.16666666666666666
দুই চ্যানেল এ দেখেছি ভিডিওটা । কিন্ত হিল্লোল ভাইয়ের এডিটিং টাই বেস্ট । কোনো শব্দদূষণ নাই,1,0.0625
যার বাংলা অর্থ হয় শন্তির স্থান ,0,0.16666666666666666
"বালবেটা , কি অনৈতিক কাজ , ঝেরে বল না । বলতে লজ্জা লাগে নাকি ? ",0,0.13333333333333333
"আপনি কি সত্যিই ভুলে গিয়েছিলেন ; না আপনি নিজেই চেয়েছিলাম এই দিনে ডাকাতির ব্যাপারটা খোলাখুলি তুলে ধরতে ? যদি আপনি সত্যিই এমনটা করেন , তাহলে সেটা সত্যিই খুব ভালো কাজ করেছেন ",1,0.12903225806451613
* আমার চিংড়ি লৈতা ফিশ খেতে খুব ভালো লাগে । আর কার কার ভালো লাগে * ,1,0.125
আল্লাহ আপনি প্রধানমন্ত্রীকে সুস্থ রাখুন এবং এই ভালো কাজগুলো করার তৌফিক দান করুন ,1,0.15384615384615385
সেলুট জানাই সাংবাদিক ভাইদের । এই জারজ কুত্তাদের মুখোস খুলে দেওয়ার জন্য,1,0.16666666666666666
ভালো থাকবেন । আরো বেশী বেশী খাবার খাওয়ার জন্য সুস্থ থাকবেন । এই প্রত্যাশা করি,1,0.06666666666666667
"ব্রেকফাস্টটা অসাধারণ , আমি খেয়েছি খুবই ভাল ",1,0.14285714285714285
"প্রতিবেদকের তারিফ না করলেই নয় , খুব চমৎকার ভাবে উপস্থাপন করেছেন সবকিছু ",1,0.16666666666666666
ওই পুলিশদের উপযুক্ত শাস্তি হওয়া প্রয়োজন এরকম পুলিশ না থাকলে ভালো হয় আমাকে এরকম একবার হাসাতে চেয়েছিল আল্লাহ বাঁচিয়েছে,2,0.15789473684210525
আইনে পোশাক পরে বেআইনি কাজ করে । এগুলা কি সরকারের চোখে পড়ে না,0,0.07692307692307693
"ভাই অনেক দিন ধরেই আপনার ভিডিও গুলা দেখি খুব ভাল্লাগে । বাট আজ যখন 1 । 30 তে বললেন আপনি আলু পছন্দ করেন না তখন নিজেকে আর ধরে রাখতে পারিনি , আনসাবস্ক্রাইব করে দিলাম । বিদায় ",2,0.08333333333333333
আপনি খাবার খাওয়ার সময় বাম হাত দিয়ে খাচ্ছেন আবার ডান হাত দিয়ে ও খাচ্ছেন একজন মুসলিম হিসাবে ইহা ঠিক নয় । বাম হাত দিয়ে খাবার খাওয়া হারাম,2,0.037037037037037035
"কলাপাতাও মানুষ খেতে পারে , সত্যি বলতে কি , কলাপাতাতে যে প্রাকৃতিক পলিফেনল বর্তমান থাকে সেটা মানুষের জন্য ও অত্যন্ত উপকারী কিন্তু আমরা এইগুলো জানার চেষ্টা ও করি না ! ",1,0.13333333333333333
"ভাই কিসু নয় , কথাটা কিছু । একই ভাবে বুল নয় , ভুল । আগে বাংলা শব্দ ঠিক করে লিখুন তারপর আরবি বানান ঠিক করাবেন ",2,0.12
এই নারীকে জেলে দিলে জ্বলবে আগুন ঘরে ঘরে,0,0.125
"ভাই আপনি ফুড ব্লগ না করে , শুধু ট্রাভেল ব্লগই করেন ",1,0.09090909090909091
এদের জন্য আশরাফুলের এই দশা.একটা ছেলের ক্যারিয়ার এইভাবে নষ্ট করে দিয়েছে এটা মেনে নেওয়া এখনো পারিনি.,2,0.125
আমি নিজে এমন ঘটনা ফেজ করেছি ,2,0.16666666666666666
যদি না থাকে তাহলে লোকটির টাকা তুলার কাজে যমুনা টিভির সহায়তা কামনা করছি,1,0.15384615384615385
"ইশ ফাহিম ভাই , আমার তো সবগুলিই দেখে লোভ লেগে গেল পুরা ",1,0.16666666666666666
আদনান ভাই আপনি খেতে যে কতটা ভালোবাসেন তা আপনার মুখের হাসি দেখেই বোঝা যাচ্ছিলো,1,0.14285714285714285
"অনেক ভালো লাগা আগেও ছিল , এখন আরও বেড়ে গেল ❤ ❤ ❤ ❤ ❤ ",1,0.06666666666666667
শুভ কামনা রইল সৌরভ গাংগোলী কে,1,0.16666666666666666
নতুন ভদ্র লোক পেয়ে খাবারের দাম দিগুণ নিয়েছে,2,0.125
অফিসার জাহিদ ভাই শুধু দুনিয়া কাজ করেন নাই আঁখিরাতের জন্য কাজ লাগবে ,1,0.08333333333333333
"সে বেচা কেনা করে সে খায়না , চোর চোরকে বাচাতে চাই তে ছে ",2,0.07692307692307693
ভাই কি ডিএসএলআর দিয়ে ভিডিও বানান,0,0.16666666666666666
একটা পুলিশ যদি ভালো থাকতো এটা নাকি স্বাধীন বাংলাদেশ এটা আমার অংহকার ভাই দেশ রক্ষা করবে নাকি বাংলাদেশ পুলিশ হাইরে পুলিশ,2,0.09523809523809523
"সবাই একহয়ে বাংলাদেশকে বাঁচান , আর কোনো আবরারকে এভাবে জীবন দিতে না হয় সে পথ খুঁজে বের করুন , জবাবদিহিতামূলক রাষ্ট্র , গণতান্ত্রিক রাষ্ট্র , মত প্রকাশের অধিকার , স্বাধীন ভাবে বেঁচে থাকার অধিকার , দেশের স্বার্থকে আগলে রাখার সুযোগ আজ আর নেই ",1,0.16279069767441862
আদনান ভাই কি খাবার চিবানো পছন্দ করেন না ?,0,0.1111111111111111
যেখানে মানুষ বিচার পায় না সেখানে আবার হনুমান বিচার পাবে,2,0.0
"যমুনা টেলিভিশন কে সত্যিই একটি আন্তরিক ধন্যবাদ , এইরূপ ধারা অক্ষুণ্ন রাখতে পারলে , ইনশাল্লাহ আগামীতে যমুনা টিভি হবে এক নম্বর ",1,0.09523809523809523
ভাই মাত্য ৬০ টাকা দিয়ে কি । খাবার,1,0.125
পুরান ঢাকার খাবার গুলোর আগের মতো স্বাদ নেই । জি ভাইয়া অনেক খেয়ে খেয়ে মোটা হচ্ছি । যাইহোক পুরনো ঢাকার ঐতিহ্য হারাতে বসেছে । ভাল লাগল পুরান ঢাকা নিয়ে কাজ করছেন দেখে,1,0.09375
কমেন্টটা না করে থাকতে পারলাম না । এক কথায় অসাধারন উপস্থাপনা । তবে একটা বিষয় খারাপ লাগলো এই ভিডিওটিতে একজন ডিসলাইক দিচ্ছে সে বুঝে দিচ্ছে না বুঝে দিচ্ছে জানিনা । দোয়া রইলো সাইম ভাইয়ার জন্য,1,0.08571428571428572
আমাদের ঘর নাই সেকথা কে বলবে ,1,0.16666666666666666
"এটা সেখ মুজিবের সপ্ন ছিল বাকিটা সেখ হাসিনা পুরন করছে , আর কতদিন মানুষের কষ্ট দেখতে হবে , এমন কোনদিন নাই ধর্ষন , প্রকাশ্যে হত্যা , লুটপাট , দুর্নীতি তারপরেও সেখ হাসিনা নাকি দেশ কে এগিয়ে নিয়ে যাচ্ছে ",2,0.05263157894736842
"অনেক খাইছি উনার দোকানে , সিংড়ার টেস্ট অনেক মজা । থ্যাংকস ভাই , আমার এলাকায় গিয়ে উনার সিংড়ার রিভিউ তুলে ধরার জন্য । এখন মিস করি উনার সিংড়াটা ",1,0.14285714285714285
আমার কলেজ এর সামনে সুলতানস ডাইন । সত্যিই অনেক মজা । রাইফেলস স্কয়ার খাবার গুলো ট্রাই করে দেখতে পারেন,1,0.15789473684210525
ছাত্র লীগের জন্ম দিছে বেহায়া পানা মুজিব তার মেয়ে আবার ভালো কিছু করবে সে কথা ভাবা উচিত না,2,0.16666666666666666
"ভাও , আপনি ইংরেজিতে কিছু পর্ব করেন ",0,0.14285714285714285
ভাই নিলা মার্কেট কোথায় বলবেন কি ,1,0.16666666666666666
"চিনতে পারছেন না , ! এরা কুত্তালীগের কুত্তার বাচ্চারা ",2,0.1111111111111111
"আসসালামু আলাইকুম ভাইয়া এবং ভাবি । আমি আপনাদের ভিডিও নিয়োমিত দেখি , একটা বিষয় জানার ছিলো যদি বলতেন - আপনারা ভিডিও করার জন্য কোন কোন ডিভাইস ব্যবহার করেন ? আমি আপনাদের উত্তরের অপেক্ষায় রইলাম । - ধন্যবাদ ",1,0.08108108108108109
আর সব অপরাধি কে ফাসি দিতে হবে ,1,0.14285714285714285
আদনান ভাইয়া এই খাবার কি হালাল খাবার ? প্লিজ জানাবেন । তাহলে আমিও যাব । সামনে আমার ইন্ডিয়া ট্যুর । জানাবেন প্লিজ,1,0.0
রাজশাহী ইউনিভার্সিটি ভর্তি পরিক্ষা দেয়ার সময় প্রতিদিন খেতাম,0,0.125
সাধারন্ত এতো বেশী প্রশ্নের উত্তর দেবার সময় হয় না ভাইয়া :,0,0.0
যোগ্য পুলিশের কৃতিত্ব আর স্বপ্নের ভালোবাসা.,1,0.16666666666666666
"প্রতিষ্ঠান গুলো বন্ধ করে দিতে পারেন না , ভয় করেন কেনো , যখন টাকার প্রয়োজন হয় তখন অভিযান হয় , পকেট ভরে গেলে অাবার বন্ধ ",2,0.0
বড় ভাইকে আমি স্যালুট জানাই,1,0.0
ইমুতে অডিও ভিডিও সেক্স আলাপ করি কোন টাকা পয়সা লাগে না আমার ফোন নাম্বার দিবো কিন্তু আমার চ্যানেলটি সাব্সক্রাইব করার সাথে সাথে নাম্বার পেয়ে যাবেন ,0,0.16
খুঁজলে আর অনেক কিছু পাওয়া যাবে । ঢাকা শহর এক গভীর । নাম,0,0.15384615384615385
উপস্থাপিকা অর্ধউলঙ্গ না হলে ভালো হতো,2,0.16666666666666666
সবকিছুর পরিমানসহ দিলে অনেক ভাল হইতো,0,0.16666666666666666
"মিরের ফুডকা চ্যানেল থেকে ঘুরে আসতে পারেন । লাস্ট দুইটা এপিসোডে ওরা বাঙ্গালী খাবার নিয়ে কিছু রেস্টুরেন্ট কাভার করেছে । সেই রেস্টুরেন্ট গুলাতে আপনি গেলে দারুন হবে । আপনি কমফোর্ট ফিল করবেন , এইভাবে আস্তে আস্তে কথা বলতে হয় যেসব রেস্টুরেন্টে সেখানকার ভিডিও দেখতে ভালো লাগে না ",1,0.14893617021276595
এগুলা গরীবের খাবার না । ধনীদের খাবার,2,0.14285714285714285
"ভাইয়া কি বলবো আজ ই প্রথম দেখছি , আর পুরো টা সময় মুগ্ধ হচ্ছিলাম ! কি অসাধারণ উপস্থাপনা , ফটোগ্রাফী , আর সব কিছু ! বাংলাদেশে এমন হোটেল আছে জানতাম না ! অনেক কিছু জানলাম হোটেল টি সম্পর্কে ",1,0.05263157894736842
বস্তিমার্কা নান্না বিড়িয়ানি এর চাইতে আলুর ভর্তা ডাল এর টেস্ট অনেক ভালো,0,0.16666666666666666
"সবার দুয়া হয়তো আমার স্বামী কে ফিরিয়ে দিতে পারে আমার কাছে । বিয়ে হওয়ার পর যদি স্বামী কাছে না থাকে , তো আমাদের সমাজের মানুষের দৃস্টি ভংগি এতোটা খারাপ হয় যা আমি এর আগে কখনো কল্পনাও করিনি ",2,0.10810810810810811
"আগামী বছর লটারি বিক্রি করতে আসলে সবাই মিলে ওদের গণধোলাই দিবেন , তাহলেই বাটপার রা ঠিকমতো টাকা পরিশোধ করবে ",0,0.05263157894736842
খরচ নির্ভর করে কোন সিজনে যাচ্ছেন এবং টিমে কতোজন আছে তার উপর । আমাদের 18000 টাকা করে পড়েছিল । তখন হোটেল ভাড়া ছিল 3000 রুপি । সেই সেম হোটেল এখন 5500 রুপি ভাড়া,1,0.09090909090909091
"আপনার যতগুলো পর্ব দেখেছি সবগুলোই খুবই ভালো লেগেছে । পাচ ভাই রেস্টুরেন্ট আমার খুবই পছন্দের । এত কম দামে এত ভাল খাবার , মাঝে মাঝে আশ্চর্য লাগে ",1,0.037037037037037035
"ভাই 1984 বাংলা সনের ক্যালেন্ডার কি কারো কাছে আছে , থাকলে আমাকে একটু দিবেন ",0,0.14285714285714285
বাংলাদেশের মন্তিরি খারাপ সে দেশে কি আর সান্তি আছে নাকি পুলিশ হলো হাসিনার জামাই,2,0.14285714285714285
এমন কথাটা শোনে কলিজা জোড়ে গেল,1,0.16666666666666666
এই ঘটনার উপযুক্ত বিচার যদি না হয় তাহলে অবশ্যই আমাদের ভবিষ্যতে এ ধরনের ঘটনা দেখার অভ্যাস গড়ে তুলতে হবে,2,0.10526315789473684
কলকাতার হোটেল এর খাবার দেখলে মনে হয় তারা কাস্টমার এর পেট র মন ফুল না করে ছাড়বে না । আর বাংলাদেশ এর হোটেলগুলিতে কতটা কম দিয়া টাকা বেশি নেয়া যায় সেটার প্রতিযোগিতা চলে,1,0.06060606060606061
এতো করুণ অবস্থা দেখে চোখের পানি ধরে রাখতে পারলাম না উপর আল্লাহ অশেষ মেহেরবানী,1,0.07142857142857142
"সব দেশের ফুড ভ্লগাররা একে অন্যকে দেখতে পারে না কিন্তু বাংলাদেশের ফুড ভ্লগাররা মিলে মিশে থাকে , ভালো লাগলো অনেক ❤ ",1,0.09523809523809523
পুলিশ ভাইকে আমার পক্ষ থেকে হাজারো ছালাম,1,0.14285714285714285
"ভাই ক্যাসিনো ট্যাসিনো বাদ দিয়ে । বাংলাদেশ কে কার হাতে তুলে দিচ্ছে , একটু খেয়াল রাইখেন । কারণ এই নাটক চাইতে চাইতে পায়ের নিচে থেকে মাটি সরে যাবে , এটুকু আঁচ করতে পারবে না ",2,0.14705882352941177
"অসাধারণ । ❤ ভালবাসা ভাল মানুষগুলার প্রতি , ভালোবাসা অবিরাম প্রিয় ভাই ",1,0.16666666666666666
ইংরেজি গানটা না দিলে ভালো হয়,0,0.0
ওয়ালাইকুম সালাম । খাবার খুব ভালো । বাইরে খেতে হয় । রিসোর্টের সামনেই হোটেল পাবেন,1,0.06666666666666667
"আমারও একটা কলিজার টুকরা মা আছে ওর বয়স ২ বছর ও হয় নি , কিনতু এখনি আমার জন্য পাগল বাবা ছাড়া কিছুই বুঝে না , মহান আল্লাহর কাছে লাখ লাখ শুকরিয়া আমাকে কন্যা সন্তান দান করার জন্য , দোয়া করবেন আমার ছোট মা এর জন্য ",1,0.06666666666666667
খাওয়ার গুলির রেটিং দিলে খুব ভালো হতো,1,0.0
শুধু ধরে নিয়ে জেলে আটকে রাখলেই কি এই সব অনৈতিক কাজ বন্ধ হয়ে যাবে,0,0.14285714285714285
এমন নূর যেন হারিয় না যায় বেচে থাক অনেক দিন,1,0.1
বড় হোও বাবা রানা তুমি দোয়া করি ,1,0.14285714285714285
ভাই হাতির চাদাবাজি দুই জনকে মানে দুই হাতিকে দরলো,1,0.1111111111111111
চুরিকে প্রাধান্য না দিয়ে চুরি করার পিছনের গল্পটাকে আমলে নেয়া উচিৎ । তাই হয়েছে । এটা খুব পজিটিভ একটা ব্যাপার । ভাল লাগছে ,1,0.13043478260869565
শিক্ষার্থীদের দাবায়ে রাখতে পারবা না এটা তার নজিরবিহীন প্রমাণ । একা একা সব শিক্ষাপ্রতিষ্ঠানে রাজনীতি বন্ধ করা হোক,1,0.16666666666666666
না । ভুটানের বর্ডারে গেলেই ইন্সট্যান্ট ভিসা পেয়ে যাবেন । তবে আপনি যদি বাংলাদেশি হন তাহলে ইন্ডিয়ার ট্রান্সজিট ভিসা না থাকলে ভুটান যাওয়া যাবে না ( যদি বাই রোডে যান ),1,0.06451612903225806
"নিজের যদি প্রাইভেট কার থাকে , তাহলে বাঘাইহাট থেকে সাজেক যেতে পারবো ",1,0.08333333333333333
তোর মত ছাগলদের জন্য ই দেশের উন্নতি হয় না,2,0.1111111111111111
স্বস্তায় দেশী আলু পাইলে বিদেশি আলু কি জন্য খাবে পাব্লিক,0,0.1
38 মিনিট একটুও না টেনে পুরাটা দেখে ফেললাম । ইউটিউবে টিউটোরিয়াল ছাড়া আর কোন ভিডিও এত লম্বা সময় টানা দেখা হয়নাই,1,0.14285714285714285
আমাদের জনগনের টাকায় বেতন নিয়া আমাদের এবং দেশটাকে কিভাবে ধংস করে । আহহহ । কিছু বলার নাই । ইনারা নাকি সফৎ নেয় কি নেয় আর কি করে । আল্লাহ আমাদের সাধারণ নিরঅপরাধ মানুষকে হেফাযত করুন,0,0.14285714285714285
"বর্তমান ইরানের প্রযুক্তি বেশ জোরেশোরে এগিয়ে যাচ্ছে , তাই সকল দেশের চিন্তা ভাবনা করে ইরানের সাথে টক্কর দেওয়া উচিত ",1,0.15789473684210525
রাখে আল্লাহ মারে কে । আল্লাহ্ পাক বাঁচিয়েচেন এটাই সত্য,1,0.1
বাংলাদেশে যত খারাপ কাজ আছে সবগুলাতে পুলিশ জড়িত ,2,0.125
ও ভাই স্লোগান দিয়েন না হুম,0,0.16666666666666666
আচ্ছা আমি বুজতে পারি না আপনারা কি দেশে খবর খুজে পান না আপনারা প্রত্যেকটা দিনই এক একটা ভারতের খবর নিয়ে হাজির হন কই বাংলাদেশের খবর ভারতের টিভি গুলো তে সম্প্রচার করতে কখন ও দেখেছেন আপনাদের মান সম্মান বলতে কিছু নাই এই ভারতকে আর কত তেল মারবেন,2,0.08695652173913043
এই রকম বিস্বাদ রান্না জীবনে প্রথম খাওয়া হলো,2,0.125
"আপনি বুঝতে পারছেন তো , তাইলেই হলো , দোষ বের করার চেষ্টা না করি , পজেটিভলি নেই জিনিস গুলো ",1,0.10526315789473684
আজ থেকে ৯বসর আগেই এই ছেলের সাথে দেখা করেছি,0,0.1111111111111111
আমাদের কাপাসিয়াতে আসার জন্য ধন্যবাদ ভাই । আপনার ভিডিও সবসময়ই দেখি । নিজ এলাকায় আপনাকে দেখে খুব ভালো লাগলো ❤ ️,1,0.09523809523809523
"দাদা , আর কতো খাবেন ? আমরা দেশী ভাই , খাওয়ার সময় আমরা নাই ? এতো দাম কেন ",0,0.0
ওয়াও ভাই দারুন অবাক কইরে দিলেন ,1,0.16666666666666666
মুসলিম হলে এভাবে কেউকি বলতে পারে,0,0.16666666666666666
"ভাই আমাকে আপনার সহকারি হিসেবে রাখবেন , অথবা ? পিলিজ ভাই ",1,0.09090909090909091
"ভাই এই সালাদ আপনি পাইসেন কিন্তু সবাই পায়না , খালি ১ টা মরিচ দেয় , যাই হক বিরানি টা খুব ভাল ",1,0.09523809523809523
"জদি আমি রোজ ১ থেকে দের ঘন্টা হাটি , আমার কাজ গুলো করবে কে ? ডাক্তার আপা ",0,0.11764705882352941
এই লোকের কথাবার্তা একেবারেই ভালো লাগে না । দেখতে ছাগল হলেও বেশী ভাব মারে আবাল টা,2,0.0
"যায় , তবে বর্ডার থেকে না । একটু এগিয়ে গিয়ে বাস পাবেন ",0,0.0
আমি একসময় এই দোকান থেকে অনেক বার নাস্তা করেছি,1,0.1111111111111111
"হোটেল কি সবসময় পাওযা যায় না সমস্যা হয় , এখন কেমন হতে পারে ",1,0.07692307692307693
ভাইয়া এটা ত গুনে চলে না চলে ত দিদির নামে তাই এত দাম,2,0.15384615384615385
"আসসালামু আলাইকুম ভাই , দয়া করে বলবেন , আমরা যদি 30 জন সাজেক এ যেতে চাই ( ঢাকা থেকে ) এবং দুই দিন অবস্থান করি তাহলে জন প্রতি মোট কত টাকায় ট্যুরটি সম্পন্ন করা সম্ভব ? উপকৃত হবো । ধন্যবাদ ",1,0.05
সাবাস ভাই । পাশে আছি । থাকব,0,0.0
সুদীপাও জানে যে একবার ওর রান্না ঘরে যাবে সে আর দ্বিতীয় বার যাবে না । তাই একবারেই তিন চার বারের দাম নিয়ে নিচ্ছে,2,0.17391304347826086
এতো দাম খাবারের আপনাকে কতো টাকা দিছে গুচ,2,0.125
আপনি অনেক শুকিয়েগেছেন দেখে চিনা যাচ্ছে না । এবার দেশে গেলে আমি এই বার্গারটা খাবো । আশা করি দুইটা বার্গার একসাথে খেতে পারবো । শুভেচ্ছা আপনার জন্য । ঠিকানাটা আমি লিখে রাখলাম,1,0.09375
"ভাইয়া , এখানে সব রাতের শ্রমজীবী মানুষরা খায় । উনি রেগুলার মাংস এবং মাথার মাংস মিক্স করে রান্না করেন । লোকটাকে আমি অনেক আগে থেকে চিনি , উনি ভেজাল করেন না ",1,0.0967741935483871
"মজার ব্যাপার হল কোনো মেয়ে যদি কোনো ছেলের প্রেমে পড়ে , তারপরও সে ছেলেটিকে ভাইয়া সম্বোধন করে । ছেলেরা একদমই মাইন্ড করে না । তবে কোনো ছেলে যদি কোনো মেয়ের প্রেমে পড়ে , তাহলে সে আপু বলা বন্ধ করে দেয় । এতে মেয়েটি ছেলেটির মনের কথা বুঝতে পারে ",1,0.0625
"কম বাজেটে ভালো ক্যামেরা পাওয়া কঠিন । বাজেট কম হলে মোবাইল কিনে ভিডিও করেন , এটাই বেস্ট ( আমি মনে করি ) ",1,0.045454545454545456
"প্রতি সপ্তাহে আপনার ভিডিও এর জন্য অপেক্ষা করি যে কখন নতুন ভিডিও আসবে । খাবারের সাথে আপনি যেরকম উদাহরণ / উপমা দেন , তখন মনে হয় মুখে ঐ খাবারগুলো লেগে আছে ! অনুভূতিটা ঠিক সেরকম কাজ করে । আশা করছি সামনে ঢাকার বাইরের সুস্বাদু এবং ঐতিহ্যবাহী খাবারগুলো আপনার চ্যানেলে নিয়মিত পাবো ",1,0.0784313725490196
"বাংলাদেশের মানুষের টাকা এবং সময় এতই বেশি , এতইইইই বেশি যে কে ছেলে আর কে মেয়ে আর কে কার গার্লফ্রেন্ড সেটা নিয়ে আগ্রহ আর গবেষনার শেষই নাই ",2,0.14814814814814814
এতো সুন্দর একটি কাজের জন্য পুলিশ অফিসার ও শপিং মলের মালিক কে অনেক ধন্যবাদ,1,0.14285714285714285
"এটা বলা খুব কঠিন : ) তবে 400 , 1 / 125 , 7 । 1 দিয়ে ট্রাই করে দেখতে পারেন ",0,0.09523809523809523
"খাওয়ার পর ভালো মন্দ লাগার কোনো মন্তব্য করলেন না উনি , মনে হয় সচেতন ভাবেই ",1,0.0
"কিছু করার ছিল না , সবাই ভোজন রসিক ",0,0.0
নমস্কার আদনান দাদা । আপনি আবার কোলকাতায় এসেছেন আমি খুব খুশি । এবার কোলকাতা এবং পশ্চিমবঙ্গের আরো অন্যান্য জেলায় বিভিন্ন ধরনের খাবারের স্বাদ নিতে একদম ভুলবেন না,1,0.14814814814814814
"সারা দেশেই ভোট চোর আওয়ামীলীগের সন্ত্রাসীরা এভাবেই বেপরোয়া , মানুষ কথা বলতে ভয় পায় ",2,0.14285714285714285
কিন্তু রাজনীতির কারণে ক্রিকেট আজ হারিয়ে যাচ্ছে । ভাল খেলোয়াড়রা সুযোগ পাচ্ছে না ,1,0.07692307692307693
বিচার হবে কি ? বিচার হলে কি হবে যদি কঠিন আইনের শাসন প্রয়োগ না করা হয় ?,0,0.0
পুলিশ হলো মালখোর মাল দেবে যে তাঁর কথাই বলবে,2,0.1111111111111111
আর এত খেয়ে একটু পান খাবেন না ? লাভলেন বা লালখান বাজারে গিয়ে একটা ২০ অথবা ৩০ টাকা দামের পান ঢুকিয়ে দিবেন,1,0.09090909090909091
গুহার ব্যাপারটা তখন মনে ছিল না ! তবে বর্ডারের ব্যাপারটা মনে ছিল । কিন্তু বর্ডারের ভিতরে ভিডিও করা উচিত না । তাই করিনি । সুন্দর মন্তব্বের জন্য ধন্যবাদ :,1,0.13793103448275862
"সত্যি , কাচ্চি বিরিয়ানির স্বাদ আসাধারন হয় । ভাইয়া আপনাকে অনেক ধন্যবাদ এমন আথেন্টিক খাবারের রেসিপি দেখানোর জন্য ",1,0.1111111111111111
চোরের দেশে আবার লটারিরি টাকা বিশ্বাস করতে কষ্ট হচ্ছে,0,0.1111111111111111
টুরিস্ট ভিস করতে যে যে ডকুমেন্ট লাগে তার সাথে আর 2 টা ডকুমেন্ট বেশী লাগে । 1 ) ঢাকা - বুড়িমারী - ঢাকা রিটার্ণ বাস টিকিট এবং 2 ) ভুটানের হোটেল বুকিং,1,0.09375
* রানা এই ছেলেটা বড় হলে আসলেই অনেক ভালো কিছু করবে শুধুমাত্র আপনাদের দোয়া ও ভালোবাসা পেলে কি বলেন আপনারা ? * ,1,0.0
পল্লবি থেকে কোন দিকে জেতে হবে সেটা বলেন ,0,0.125
ন থাক আপনে যান আমার এক্সাম আসে ,0,0.14285714285714285
আমরা ৩০০ থেকে ৫০০ টাকা চাইনিজ খেয়ে ভাল বলি আর ৩০ টাকায় গরিবের পরিশ্রমের এই খাবার খারাপ বলার কোন ভাষাই নাই,1,0.09523809523809523
আমার জীবনে খাওয়া সেরা বাজে বিরিয়ানি এটি :,2,0.0
"এই ছেলেটাকে আরও আগে ফেসবুকে দেখেছিলাম , ও যে আমাদের এলাকার , সেটা জানতাম না ",0,0.06666666666666667
